HOUSEHOLD	PERSON	TRIP	LEG	MODE	EVENT	SCHEDULE	ACTUAL	LINK	OFFSET
52092	1	1	2	0	2	411	774	-150	500
10146	1	1	2	0	2	600	727	-127	500
13255	1	1	2	0	2	511	469	135	500
46897	1	1	2	0	2	534	416	-17	500
17666	1	1	2	0	2	455	407	135	500
25537	1	1	2	0	2	400	340	116	500
33376	1	1	2	0	2	367	287	116	500
59302	1	1	2	0	2	600	1132	-84	500
45521	1	1	2	0	2	489	911	134	500
43225	1	1	2	0	2	711	580	-215	500
27755	1	1	2	0	2	200	160	117	500
42206	1	1	2	0	2	711	1701	60	500
22262	1	1	2	0	2	511	1267	147	500
44330	1	1	2	0	2	478	935	-148	500
50850	1	1	2	0	2	689	561	157	500
16608	1	1	2	0	2	267	499	120	500
5383	1	1	2	0	2	322	369	-106	500
43882	1	1	2	0	2	522	1338	49	500
40664	1	1	2	0	2	455	940	24	500
48915	1	1	2	0	2	422	731	134	500
7234	1	1	2	0	2	345	514	-107	500
22346	1	1	2	0	2	589	438	-43	500
37777	1	1	2	0	2	300	254	117	500
40313	1	1	2	0	2	322	749	132	500
15175	1	1	2	0	2	589	487	-12	500
17769	1	1	2	0	2	544	463	-42	500
13513	1	1	2	0	2	311	385	110	500
45882	1	1	2	0	2	245	186	-122	500
42686	1	1	2	0	2	422	1212	135	500
21971	1	1	2	0	2	733	1147	220	500
4456	1	1	2	0	2	400	454	137	500
46792	1	1	2	0	2	400	1279	-8	500
40941	1	1	2	0	2	289	1067	-23	500
34744	1	1	2	0	2	511	866	217	500
45005	1	1	2	0	2	655	693	-106	500
3242	1	1	2	0	2	711	624	200	500
43855	1	1	2	0	2	534	451	-127	500
1339	1	1	2	0	2	400	1109	146	500
6650	1	1	2	0	2	467	1082	136	500
59391	1	1	2	0	2	511	1019	72	500
16961	1	1	2	0	2	422	915	-131	500
32446	1	1	2	0	2	544	789	-217	500
51727	1	1	2	0	2	233	582	118	500
45493	1	1	2	0	2	478	399	-125	500
44326	1	1	2	0	2	489	801	-148	500
31814	1	1	2	0	2	367	717	134	500
1823	1	1	2	0	2	411	570	-40	500
48360	1	1	2	0	2	444	495	6	500
9405	1	1	2	0	2	355	325	-40	500
26264	1	1	2	0	2	222	203	-107	500
53241	1	1	2	0	2	144	132	-103	500
41263	1	1	2	0	2	622	862	206	500
5987	1	1	2	0	2	300	655	133	500
12546	1	1	2	0	2	466	1338	27	500
38054	1	1	2	0	2	444	1319	-40	500
34482	1	1	2	0	2	666	821	-22	500
4736	1	1	2	0	2	211	597	136	500
721	1	1	2	0	2	622	495	-42	500
9879	1	1	2	0	2	267	219	-144	500
45811	1	1	2	0	2	267	218	132	500
48000	1	1	2	0	2	222	195	-127	500
17	1	1	2	0	2	222	769	124	500
15686	1	1	2	0	2	767	712	-106	500
37422	1	1	2	0	2	778	699	-201	500
16649	1	1	2	0	2	467	1165	10	500
23673	1	1	2	0	2	555	518	156	500
25016	1	1	2	0	2	367	321	108	500
46632	1	1	2	0	2	200	149	-123	500
56325	1	1	2	0	2	778	2057	209	500
48653	1	1	2	0	2	467	924	-129	500
25564	1	1	2	0	2	278	552	134	500
11057	1	1	2	0	2	411	424	-41	500
4792	1	1	2	0	2	422	324	152	500
16438	1	1	2	0	2	333	1412	123	500
16104	1	1	2	0	2	756	804	-127	500
13662	1	1	2	0	2	300	799	140	500
34584	1	1	2	0	2	533	461	204	500
42820	1	1	2	0	2	600	461	214	500
4382	1	1	2	0	2	533	1090	136	500
23069	1	1	2	0	2	889	989	-32	500
29414	1	1	2	0	2	478	676	-211	500
45960	1	1	2	0	2	722	585	220	500
3184	1	1	2	0	2	711	1692	217	500
27092	1	1	2	0	2	322	1114	144	500
488	1	1	2	0	2	544	933	-169	500
52612	1	1	2	0	2	266	836	-169	500
34258	1	1	2	0	2	333	808	3	500
53495	1	1	2	0	2	200	146	-66	500
32100	1	1	2	0	2	655	1264	115	500
7382	1	1	2	0	2	433	1001	136	500
12242	1	1	2	0	2	522	922	-215	500
39687	1	1	2	0	2	156	135	123	500
22713	1	1	2	0	2	267	710	3	500
22715	1	1	2	0	2	167	988	143	500
28902	1	1	2	0	2	156	125	123	500
5936	1	1	2	0	2	733	630	196	500
44077	1	1	2	0	2	623	494	-135	500
10417	1	1	2	0	2	389	314	-20	500
31628	1	1	2	0	2	245	190	-122	500
53496	1	1	2	0	2	478	1351	-175	500
28459	1	1	2	0	2	411	1240	-218	500
29717	1	1	2	0	2	466	960	-159	500
46253	1	1	2	0	2	588	941	-215	500
52870	1	1	2	0	2	578	559	-62	500
58453	1	1	2	0	2	378	494	116	500
43825	1	1	2	0	2	489	377	134	500
19253	1	1	2	0	2	500	1297	-218	500
3042	1	1	2	0	2	522	1263	145	500
9504	1	1	2	0	2	522	829	-43	500
48583	1	1	2	0	2	366	664	216	500
17718	1	1	2	0	2	511	653	213	500
57531	1	1	2	0	2	200	648	-87	500
53611	1	1	2	0	2	189	154	87	500
45230	1	1	2	0	2	322	404	109	500
43183	1	1	2	0	2	222	170	123	500
57205	1	1	2	0	2	633	1408	178	500
36039	1	1	2	0	2	266	1204	142	500
36971	1	1	2	0	2	678	1185	51	500
14598	1	1	2	0	2	489	1000	126	500
8620	1	1	2	0	2	955	836	-211	500
47060	1	1	2	0	2	400	782	-130	500
53575	1	1	2	0	2	644	684	-62	500
55940	1	1	2	0	2	500	588	-42	500
30329	1	1	2	0	2	700	578	-212	500
10739	1	1	2	0	2	488	445	118	500
10861	1	1	2	0	2	467	1253	146	500
23787	1	1	2	0	2	378	931	119	500
1773	1	1	2	0	2	289	232	-140	500
12728	1	1	2	0	2	467	1366	-8	500
53277	1	1	2	0	2	211	586	92	500
3453	1	1	2	0	2	600	530	-35	500
56627	1	1	2	0	2	444	474	51	500
21872	1	1	2	0	2	467	389	-212	500
32442	1	1	2	0	2	544	1595	-134	500
6254	1	1	2	0	2	389	1358	142	500
22377	1	1	2	0	2	200	195	130	500
57033	1	1	2	0	2	467	1084	168	500
17985	1	1	2	0	2	589	1070	215	500
44461	1	1	2	0	2	633	1005	-40	500
48445	1	1	2	0	2	666	1740	56	500
29031	1	1	2	0	2	444	983	219	500
19090	1	1	2	0	2	733	613	-217	500
11570	1	1	2	0	2	444	350	-212	500
37639	1	1	2	0	2	311	225	-133	500
9458	1	1	2	0	2	889	782	203	500
15712	1	1	2	0	2	533	1907	-43	500
4028	1	1	2	0	2	555	1041	210	500
46919	1	1	2	0	2	467	934	125	500
43411	1	1	2	0	2	511	636	126	500
46965	1	1	2	0	2	822	2743	72	500
27121	1	1	2	0	2	400	1237	143	500
57549	1	1	2	0	2	356	1223	136	500
25218	1	1	2	0	2	222	1150	142	500
29902	1	1	2	0	2	367	1126	141	500
47127	1	1	2	0	2	344	1059	-25	500
21554	1	1	2	0	2	711	749	-42	500
48619	1	1	2	0	2	511	1613	-149	500
30435	1	1	2	0	2	611	1263	209	500
54258	1	1	2	0	2	267	194	168	500
31182	1	1	2	0	2	589	1293	-23	500
52333	1	1	2	0	2	622	1084	210	500
19158	1	1	2	0	2	533	552	-42	500
56007	1	1	2	0	2	689	1671	199	500
15370	1	1	2	0	2	588	1358	-32	500
24889	1	1	2	0	2	600	568	136	500
12737	1	1	2	0	2	533	418	213	500
32667	1	1	2	0	2	489	392	203	500
14781	1	1	2	0	2	467	357	134	500
54684	1	1	2	0	2	422	1270	-11	500
12198	1	1	2	0	2	667	1129	206	500
13457	1	1	2	0	2	356	1103	25	500
27905	1	1	2	0	2	467	835	-21	500
7445	1	1	2	0	2	233	323	-128	500
5115	1	1	2	0	2	666	1771	126	500
10538	1	1	2	0	2	256	1092	-15	500
1991	1	1	2	0	2	622	859	201	500
51710	1	1	2	0	2	511	849	123	500
6193	1	1	2	0	2	700	585	-106	500
50388	1	1	2	0	2	567	419	210	500
58837	1	1	2	0	2	200	183	-59	500
55597	1	1	2	0	2	733	1579	-21	500
41210	1	1	2	0	2	333	1023	-133	500
49166	1	1	2	0	2	278	687	132	500
25206	1	1	2	0	2	623	554	137	500
7632	1	1	2	0	2	455	381	-26	500
53454	1	1	2	0	2	344	341	202	500
40969	1	1	2	0	2	355	308	-124	500
17282	1	1	2	0	2	178	135	126	500
37788	1	1	2	0	2	211	1016	-142	500
13864	1	1	2	0	2	589	955	205	500
38325	1	1	2	0	2	478	770	139	500
39264	1	1	2	0	2	600	488	195	500
17869	1	1	2	0	2	278	418	117	500
26199	1	1	2	0	2	478	416	-28	500
51108	1	1	2	0	2	355	313	-124	500
57488	1	1	2	0	2	334	240	-192	500
3036	1	1	2	0	2	444	1097	-19	500
7948	1	1	2	0	2	267	572	123	500
43416	1	1	2	0	2	600	513	201	500
47600	1	1	2	0	2	611	494	-1	500
41426	1	1	2	0	2	378	488	137	500
55893	1	1	2	0	2	222	201	138	500
37170	1	1	2	0	2	478	2666	167	500
12096	1	1	2	0	2	267	1040	-130	500
4530	1	1	2	0	2	555	446	201	500
35276	1	1	2	0	2	455	407	-41	500
53840	1	1	2	0	2	355	1072	-103	500
28576	1	1	2	0	2	422	565	138	500
59691	1	1	2	0	2	366	972	-160	500
44851	1	1	2	0	2	300	716	-14	500
14867	1	1	2	0	2	467	689	137	500
44987	1	1	2	0	2	211	332	-127	500
6830	1	1	2	0	2	700	1849	-55	500
50001	1	1	2	0	2	333	922	132	500
21176	1	1	2	0	2	555	909	206	500
29693	1	1	2	0	2	289	599	117	500
2383	1	1	2	0	2	411	383	202	500
10448	1	1	2	0	2	455	1287	-131	500
58458	1	1	2	0	2	611	1028	-103	500
53128	1	1	2	0	2	478	915	-172	500
5160	1	1	2	0	2	700	671	31	500
29142	1	1	2	0	2	467	335	-220	500
21146	1	1	2	0	2	267	191	148	500
21882	1	1	2	0	2	544	669	52	500
21506	1	1	2	0	2	600	497	-1	500
21529	1	1	2	0	2	455	496	-42	500
11585	1	1	2	0	2	311	246	116	500
26315	1	1	2	0	2	266	238	-19	500
27764	1	1	2	0	2	189	143	-115	500
56256	1	1	2	0	2	178	135	35	500
45413	1	1	2	0	2	333	970	120	500
59345	1	1	2	0	2	666	653	-29	500
51032	1	1	2	0	2	622	495	-147	500
2586	1	1	2	0	2	355	322	-124	500
8941	1	1	2	0	2	400	1287	144	500
32198	1	1	2	0	2	533	607	-127	500
4699	1	1	2	0	2	311	602	126	500
25229	1	1	2	0	2	444	395	133	500
4084	1	1	2	0	2	933	2677	220	500
40105	1	1	2	0	2	555	1578	30	500
15091	1	1	2	0	2	467	574	138	500
8434	1	1	2	0	2	266	237	-106	500
9379	1	1	2	0	2	200	177	-120	500
4466	1	1	2	0	2	278	655	140	500
4927	1	1	2	0	2	467	377	-124	500
8618	1	1	2	0	2	322	1244	-149	500
8963	1	1	2	0	2	378	880	-127	500
5476	1	1	2	0	2	500	445	-14	500
50564	1	1	2	0	2	411	335	133	500
53635	1	1	2	0	2	222	1943	124	500
57831	1	1	2	0	2	322	915	142	500
55124	1	1	2	0	2	300	607	-100	500
52310	1	1	2	0	2	400	303	-1	500
11252	1	1	2	0	2	266	215	-106	500
2900	1	1	2	0	2	533	1456	28	500
13405	1	1	2	0	2	667	1089	219	500
44304	1	1	2	0	2	522	1000	112	500
58431	1	1	2	0	2	311	667	-102	500
52064	1	1	2	0	2	489	475	-128	500
13403	1	1	2	0	2	534	401	-213	500
59813	1	1	2	0	2	134	100	137	500
52496	1	1	2	0	2	800	1285	-53	500
59827	1	1	2	0	2	578	1193	167	500
20504	1	1	2	0	2	322	1056	115	500
42754	1	1	2	0	2	567	599	-37	500
46734	1	1	2	0	2	389	515	109	500
6993	1	1	2	0	2	467	393	133	500
20051	1	1	2	0	2	200	188	-123	500
34842	1	1	2	0	2	467	752	134	500
2300	1	1	2	0	2	623	458	-148	500
24119	1	1	2	0	2	489	1169	147	500
30716	1	1	2	0	2	256	947	141	500
49434	1	1	2	0	2	400	502	137	500
43788	1	1	2	0	2	478	411	134	500
59961	1	1	2	0	2	856	1454	210	500
15812	1	1	2	0	2	756	1208	-29	500
3213	1	1	2	0	2	289	780	132	500
17572	1	1	2	0	2	466	418	135	500
41605	1	1	2	0	2	355	320	-124	500
44699	1	1	2	0	2	222	222	-127	500
3905	1	1	2	0	2	600	1143	-41	500
38861	1	1	2	0	2	289	274	-140	500
44918	1	1	2	0	2	588	498	219	500
47516	1	1	2	0	2	400	342	-124	500
39082	1	1	2	0	2	466	3021	59	500
39569	1	1	2	0	2	534	1913	156	500
9542	1	1	2	0	2	611	1615	124	500
14223	1	1	2	0	2	478	1427	-34	500
30791	1	1	2	0	2	711	1067	-41	500
31238	1	1	2	0	2	433	902	134	500
15957	1	1	2	0	2	356	479	-137	500
31434	1	1	2	0	2	456	374	-116	500
24430	1	1	2	0	2	333	289	-126	500
33585	1	1	2	0	2	278	236	-119	500
56820	1	1	2	0	2	444	1120	-61	500
50454	1	1	2	0	2	455	986	126	500
46930	1	1	2	0	2	389	908	-12	500
12195	1	1	2	0	2	566	1945	-55	500
49732	1	1	2	0	2	644	542	194	500
27849	1	1	2	0	2	588	480	219	500
49635	1	1	2	0	2	489	410	-138	500
10896	1	1	2	0	2	467	340	22	500
43582	1	1	2	0	2	556	1388	125	500
43988	1	1	2	0	2	256	1101	141	500
56902	1	1	2	0	2	378	1092	126	500
29152	1	1	2	0	2	278	660	140	500
25357	1	1	2	0	2	411	413	-41	500
21936	1	1	2	0	2	622	2103	-56	500
30808	1	1	2	0	2	467	1345	147	500
25471	1	1	2	0	2	533	886	-158	500
36691	1	1	2	0	2	400	867	-151	500
51053	1	1	2	0	2	589	590	202	500
21032	1	1	2	0	2	511	507	-137	500
8481	1	1	2	0	2	478	410	-14	500
6232	1	1	2	0	2	433	388	-40	500
58021	1	1	2	0	2	622	1529	-50	500
3159	1	1	2	0	2	411	831	134	500
5826	1	1	2	0	2	578	679	137	500
50426	1	1	2	0	2	433	427	-40	500
41684	1	1	2	0	2	455	400	-145	500
30641	1	1	2	0	2	411	364	115	500
52600	1	1	2	0	2	122	90	-21	500
23972	1	1	2	0	2	422	1390	9	500
37714	1	1	2	0	2	800	1090	-213	500
30884	1	1	2	0	2	344	463	-107	500
5757	1	1	2	0	2	489	439	-15	500
16607	1	1	2	0	2	589	1267	-20	500
16081	1	1	2	0	2	622	1217	-21	500
24852	1	1	2	0	2	389	1014	-138	500
45993	1	1	2	0	2	400	391	153	500
13335	1	1	2	0	2	333	350	120	500
49219	1	1	2	0	2	378	282	-12	500
36749	1	1	2	0	2	578	1500	-217	500
2726	1	1	2	0	2	533	1031	-148	500
814	1	1	2	0	2	511	647	-148	500
2301	1	1	2	0	2	411	603	-40	500
8469	1	1	2	0	2	622	536	-147	500
3395	1	1	2	0	2	711	1574	52	500
14550	1	1	2	0	2	511	1061	220	500
32411	1	1	2	0	2	633	878	-19	500
2954	1	1	2	0	2	467	569	-128	500
53512	1	1	2	0	2	422	350	89	500
7436	1	1	2	0	2	378	347	132	500
46672	1	1	2	0	2	544	1605	-38	500
19725	1	1	2	0	2	567	491	-49	500
54618	1	1	2	0	2	533	487	-214	500
18374	1	1	2	0	2	422	1220	136	500
55289	1	1	2	0	2	611	564	-169	500
32298	1	1	2	0	2	433	371	-211	500
11630	1	1	2	0	2	422	410	-143	500
54603	1	1	2	0	2	467	360	207	500
45116	1	1	2	0	2	322	283	132	500
57544	1	1	2	0	2	222	204	57	500
12979	1	1	2	0	2	67	52	116	500
36612	1	1	2	0	2	367	1348	-150	500
39105	1	1	2	0	2	889	1199	-211	500
24658	1	1	2	0	2	655	985	218	500
24511	1	1	2	0	2	267	213	135	500
53061	1	1	2	0	2	522	730	-13	500
11467	1	1	2	0	2	278	430	117	500
28995	1	1	2	0	2	334	243	96	500
16136	1	1	2	0	2	555	1516	-41	500
4190	1	1	2	0	2	411	374	-128	500
36142	1	1	2	0	2	400	317	-123	500
56954	1	1	2	0	2	422	1569	125	500
58763	1	1	2	0	2	600	1468	-24	500
4730	1	1	2	0	2	267	811	141	500
46142	1	1	2	0	2	422	784	-21	500
20435	1	1	2	0	2	600	733	127	500
3934	1	1	2	0	2	445	519	137	500
51330	1	1	2	0	2	311	456	-128	500
7447	1	1	2	0	2	556	432	-15	500
15717	1	1	2	0	2	389	414	-142	500
5647	1	1	2	0	2	334	249	105	500
4417	1	1	2	0	2	311	238	98	500
21108	1	1	2	0	2	222	237	129	500
26702	1	1	2	0	2	588	966	202	500
21990	1	1	2	0	2	522	819	113	500
34202	1	1	2	0	2	200	398	-133	500
54896	1	1	2	0	2	400	359	161	500
2163	1	1	2	0	2	311	239	130	500
25359	1	1	2	0	2	411	798	-212	500
50970	1	1	2	0	2	156	583	135	500
3773	1	1	2	0	2	533	432	201	500
53866	1	1	2	0	2	355	1557	82	500
37395	1	1	2	0	2	300	1224	141	500
39576	1	1	2	0	2	556	689	213	500
36529	1	1	2	0	2	311	236	96	500
53936	1	1	2	0	2	711	1885	-1	500
48337	1	1	2	0	2	589	485	-48	500
41117	1	1	2	0	2	522	457	-16	500
30364	1	1	2	0	2	378	280	-12	500
57335	1	1	2	0	2	589	1306	-61	500
25955	1	1	2	0	2	756	1172	-214	500
19777	1	1	2	0	2	400	1171	141	500
49156	1	1	2	0	2	667	1093	206	500
14346	1	1	2	0	2	267	400	123	500
25573	1	1	2	0	2	455	382	-211	500
1549	1	1	2	0	2	200	236	-128	500
46476	1	1	2	0	2	600	1095	206	500
31868	1	1	2	0	2	411	338	-123	500
27272	1	1	2	0	2	334	241	-11	500
17713	1	1	2	0	2	200	218	-128	500
3166	1	1	2	0	2	245	208	-119	500
46061	1	1	2	0	2	544	1327	51	500
9211	1	1	2	0	2	622	1160	210	500
8411	1	1	2	0	2	589	1759	135	500
36693	1	1	2	0	2	478	1699	31	500
4246	1	1	2	0	2	533	1529	10	500
57071	1	1	2	0	2	867	1368	219	500
37164	1	1	2	0	2	489	1259	146	500
20344	1	1	2	0	2	655	1183	-20	500
44698	1	1	2	0	2	256	1151	141	500
7372	1	1	2	0	2	622	1141	206	500
22931	1	1	2	0	2	467	1060	126	500
38924	1	1	2	0	2	622	491	204	500
37058	1	1	2	0	2	489	393	-152	500
53178	1	1	2	0	2	467	339	-90	500
40428	1	1	2	0	2	400	291	-12	500
56597	1	1	2	0	2	267	188	77	500
6341	1	1	2	0	2	544	894	-214	500
50050	1	1	2	0	2	566	604	118	500
47810	1	1	2	0	2	267	474	130	500
28250	1	1	2	0	2	344	352	-127	500
44308	1	1	2	0	2	589	1456	-21	500
4090	1	1	2	0	2	289	714	135	500
16800	1	1	2	0	2	566	489	206	500
14407	1	1	2	0	2	511	427	-3	500
11219	1	1	2	0	2	267	332	-117	500
39423	1	1	2	0	2	289	264	-144	500
28003	1	1	2	0	2	267	223	-131	500
34629	1	1	2	0	2	800	1167	-213	500
35514	1	1	2	0	2	400	790	134	500
23667	1	1	2	0	2	500	581	-128	500
12920	1	1	2	0	2	267	287	-127	500
37109	1	1	2	0	2	189	141	127	500
13020	1	1	2	0	2	455	1410	219	500
45462	1	1	2	0	2	655	1173	-20	500
14968	1	1	2	0	2	333	826	125	500
19307	1	1	2	0	2	400	348	-124	500
59133	1	1	2	0	2	278	289	114	500
57600	1	1	2	0	2	478	1048	-169	500
56328	1	1	2	0	2	811	868	-211	500
12740	1	1	2	0	2	566	701	-48	500
31592	1	1	2	0	2	489	488	-20	500
40947	1	1	2	0	2	544	461	-26	500
45517	1	1	2	0	2	189	137	-119	500
20536	1	1	2	0	2	433	985	136	500
59149	1	1	2	0	2	278	960	-97	500
39124	1	1	2	0	2	233	829	135	500
52760	1	1	2	0	2	500	507	-37	500
41314	1	1	2	0	2	400	305	-138	500
40693	1	1	2	0	2	378	300	-131	500
43654	1	1	2	0	2	489	2156	141	500
14620	1	1	2	0	2	389	906	136	500
41978	1	1	2	0	2	144	884	142	500
19805	1	1	2	0	2	322	316	-112	500
59535	1	1	2	0	2	356	288	-190	500
57974	1	1	2	0	2	267	277	63	500
39598	1	1	2	0	2	300	221	116	500
57547	1	1	2	0	2	233	203	187	500
25919	1	1	2	0	2	200	185	135	500
58917	1	1	2	0	2	300	335	31	500
50825	1	1	2	0	2	611	1019	114	500
13185	1	1	2	0	2	556	576	137	500
47352	1	1	2	0	2	233	576	-118	500
36540	1	1	2	0	2	522	497	-127	500
52580	1	1	2	0	2	456	373	-82	500
54391	1	1	2	0	2	456	335	11	500
15977	1	1	2	0	2	200	287	-128	500
59866	1	1	2	0	2	911	744	-14	500
50920	1	1	2	0	2	533	477	31	500
46648	1	1	2	0	2	511	440	-126	500
34837	1	1	2	0	2	400	407	-116	500
57459	1	1	2	0	2	378	317	135	500
55768	1	1	2	0	2	911	1095	219	500
48582	1	1	2	0	2	300	1069	136	500
35049	1	1	2	0	2	500	943	-130	500
11619	1	1	2	0	2	533	444	134	500
6452	1	1	2	0	2	378	367	120	500
36455	1	1	2	0	2	344	1916	-20	500
31431	1	1	2	0	2	411	1184	140	500
24859	1	1	2	0	2	478	1059	-136	500
46163	1	1	2	0	2	489	396	220	500
23544	1	1	2	0	2	467	374	-12	500
26153	1	1	2	0	2	333	273	-138	500
5672	1	1	2	0	2	578	1663	147	500
32147	1	1	2	0	2	478	989	208	500
29896	1	1	2	0	2	467	379	135	500
55225	1	1	2	0	2	200	155	161	500
12541	1	1	2	0	2	711	554	-11	500
42819	1	1	2	0	2	667	520	-1	500
50279	1	1	2	0	2	366	2124	30	500
39871	1	1	2	0	2	489	1578	138	500
5657	1	1	2	0	2	722	1386	52	500
58008	1	1	2	0	2	533	1642	67	500
36178	1	1	2	0	2	822	666	201	500
40780	1	1	2	0	2	778	662	197	500
8567	1	1	2	0	2	267	593	131	500
51309	1	1	2	0	2	334	244	-11	500
38492	1	1	2	0	2	400	2471	-165	500
6487	1	1	2	0	2	800	1746	209	500
11509	1	1	2	0	2	556	1438	8	500
23184	1	1	2	0	2	467	1294	-24	500
20608	1	1	2	0	2	300	1213	141	500
39656	1	1	2	0	2	533	1093	119	500
22746	1	1	2	0	2	611	1002	205	500
42438	1	1	2	0	2	378	1287	-144	500
31054	1	1	2	0	2	400	1175	141	500
1081	1	1	2	0	2	333	997	132	500
15147	1	1	2	0	2	256	906	-135	500
49124	1	1	2	0	2	744	656	202	500
41456	1	1	2	0	2	700	620	-45	500
32020	1	1	2	0	2	300	504	131	500
10058	1	1	2	0	2	600	439	200	500
14103	1	1	2	0	2	189	151	-145	500
39625	1	1	2	0	2	756	1292	220	500
38985	1	1	2	0	2	711	1041	137	500
51855	1	1	2	0	2	322	920	115	500
56162	1	1	2	0	2	800	901	84	500
31864	1	1	2	0	2	467	606	150	500
54596	1	1	2	0	2	600	484	-11	500
9775	1	1	2	0	2	467	1351	26	500
35014	1	1	2	0	2	578	1197	-29	500
40831	1	1	2	0	2	666	1190	30	500
9833	1	1	2	0	2	267	975	143	500
28874	1	1	2	0	2	478	924	205	500
56836	1	1	2	0	2	756	615	220	500
5205	1	1	2	0	2	378	320	-5	500
34447	1	1	2	0	2	344	270	-18	500
29660	1	1	2	0	2	222	198	-128	500
1301	1	1	2	0	2	555	1629	30	500
53696	1	1	2	0	2	533	930	200	500
14251	1	1	2	0	2	578	701	9	500
18552	1	1	2	0	2	311	551	134	500
29924	1	1	2	0	2	700	1988	-42	500
23247	1	1	2	0	2	889	1245	-211	500
59247	1	1	2	0	2	333	284	-32	500
37541	1	1	2	0	2	489	1314	140	500
53060	1	1	2	0	2	533	1010	94	500
37963	1	1	2	0	2	267	207	-122	500
42879	1	1	2	0	2	755	785	-41	500
51626	1	1	2	0	2	667	562	-1	500
44625	1	1	2	0	2	322	495	109	500
17028	1	1	2	0	2	556	464	-4	500
40456	1	1	2	0	2	533	1146	-20	500
36541	1	1	2	0	2	433	489	-127	500
42887	1	1	2	0	2	311	302	-133	500
47274	1	1	2	0	2	489	496	-41	500
58139	1	1	2	0	2	244	216	66	500
21640	1	1	2	0	2	733	1456	-54	500
7378	1	1	2	0	2	800	1325	31	500
29332	1	1	2	0	2	478	905	139	500
1890	1	1	2	0	2	466	428	30	500
18466	1	1	2	0	2	578	1560	125	500
50253	1	1	2	0	2	300	1442	-24	500
15399	1	1	2	0	2	478	589	-11	500
19855	1	1	2	0	2	611	459	31	500
28624	1	1	2	0	2	356	301	-127	500
49004	1	1	2	0	2	456	1481	142	500
47126	1	1	2	0	2	866	1082	-212	500
39544	1	1	2	0	2	578	457	-215	500
49721	1	1	2	0	2	378	299	-125	500
55071	1	1	2	0	2	211	253	61	500
25520	1	1	2	0	2	544	1114	-216	500
6615	1	1	2	0	2	478	856	112	500
49928	1	1	2	0	2	700	849	31	500
21793	1	1	2	0	2	478	828	204	500
36355	1	1	2	0	2	400	432	133	500
54978	1	1	2	0	2	233	190	176	500
20812	1	1	2	0	2	589	1016	217	500
24018	1	1	2	0	2	522	934	113	500
22198	1	1	2	0	2	489	393	134	500
5499	1	1	2	0	2	422	337	133	500
6636	1	1	2	0	2	300	256	-122	500
2636	1	1	2	0	2	189	140	-112	500
7777	1	1	2	0	2	433	1459	48	500
40138	1	1	2	0	2	422	976	-162	500
5592	1	1	2	0	2	533	482	118	500
1418	1	1	2	0	2	533	932	-158	500
53161	1	1	2	0	2	534	675	-68	500
50905	1	1	2	0	2	366	322	-128	500
45389	1	1	2	0	2	333	1494	123	500
26019	1	1	2	0	2	245	1287	142	500
12792	1	1	2	0	2	533	1105	210	500
52991	1	1	2	0	2	544	1004	162	500
10042	1	1	2	0	2	622	506	-146	500
8206	1	1	2	0	2	344	301	10	500
35848	1	1	2	0	2	311	244	-121	500
6234	1	1	2	0	2	122	1171	142	500
15459	1	1	2	0	2	755	762	-41	500
48270	1	1	2	0	2	667	673	-12	500
54320	1	1	2	0	2	367	349	181	500
59720	1	1	2	0	2	322	277	63	500
56292	1	1	2	0	2	644	2847	-65	500
15439	1	1	2	0	2	622	1738	125	500
20921	1	1	2	0	2	356	1305	123	500
55938	1	1	2	0	2	456	583	52	500
18241	1	1	2	0	2	644	1880	220	500
9827	1	1	2	0	2	600	985	218	500
15794	1	1	2	0	2	600	939	217	500
34406	1	1	2	0	2	600	731	-12	500
31633	1	1	2	0	2	689	576	-21	500
29225	1	1	2	0	2	556	486	-127	500
35956	1	1	2	0	2	211	313	118	500
5208	1	1	2	0	2	322	241	-129	500
19351	1	1	2	0	2	300	222	116	500
1074	1	1	2	0	2	367	1249	-140	500
10121	1	1	2	0	2	800	1130	207	500
1753	1	1	2	0	2	655	943	-214	500
52182	1	1	2	0	2	489	952	-148	500
54552	1	1	2	0	2	800	634	-147	500
16430	1	1	2	0	2	566	555	-12	500
46268	1	1	2	0	2	522	423	-145	500
8855	1	1	2	0	2	400	310	-5	500
28114	1	1	2	0	2	489	1980	157	500
9788	1	1	2	0	2	578	1248	220	500
59884	1	1	2	0	2	356	1202	135	500
7827	1	1	2	0	2	411	1078	120	500
59169	1	1	2	0	2	666	715	52	500
34730	1	1	2	0	2	533	1853	-21	500
53888	1	1	2	0	2	567	1146	220	500
14424	1	1	2	0	2	600	1074	210	500
37480	1	1	2	0	2	400	842	-21	500
35722	1	1	2	0	2	555	814	-41	500
25768	1	1	2	0	2	778	607	-11	500
30701	1	1	2	0	2	378	305	-5	500
41406	1	1	2	0	2	489	1924	-38	500
33140	1	1	2	0	2	500	1011	-213	500
1742	1	1	2	0	2	522	797	126	500
35233	1	1	2	0	2	667	634	104	500
7119	1	1	2	0	2	533	476	214	500
50927	1	1	2	0	2	411	329	-5	500
19484	1	1	2	0	2	400	290	-20	500
10674	1	1	2	0	2	700	1413	51	500
35686	1	1	2	0	2	411	1311	-44	500
3413	1	1	2	0	2	567	1083	136	500
59592	1	1	2	0	2	256	204	175	500
19785	1	1	2	0	2	167	166	-119	500
221	1	1	2	0	2	588	1704	-41	500
